timestamp_iso,timestamp_bkk,category,candidate,rank,vote_percentage
2026-09-10T13:16:13.144824+07:00,2026-09-10 13:16:13,best-series,คุณแฟนบ้านนอก Hometown Romance,3,16.3
2026-09-10T13:16:13.144824+07:00,2026-09-10 13:16:13,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T13:16:13.144824+07:00,2026-09-10 13:16:13,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-series,เสน่หาวาโย,1,45.1
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-series,ด้วงกับเธอ Duang With You Series,2,37.6
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.3
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T14:12:45.370531+07:00,2026-09-10 14:12:45,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-series,เสน่หาวาโย,1,45.0
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-series,ด้วงกับเธอ Duang With You Series,2,37.6
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.4
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T15:12:45.040320+07:00,2026-09-10 15:12:45,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-series,เสน่หาวาโย,1,45.0
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-series,ด้วงกับเธอ Duang With You Series,2,37.6
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.4
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T16:11:36.264483+07:00,2026-09-10 16:11:36,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-series,เสน่หาวาโย,1,44.9
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-series,ด้วงกับเธอ Duang With You Series,2,37.5
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.6
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T17:11:46.070134+07:00,2026-09-10 17:11:46,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.6
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-series,เสน่หาวาโย,1,44.9
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-series,ด้วงกับเธอ Duang With You Series,2,37.5
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.6
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T18:11:00.476048+07:00,2026-09-10 18:11:00,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-series,เสน่หาวาโย,1,44.9
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-series,ด้วงกับเธอ Duang With You Series,2,37.5
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.7
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T19:15:07.735547+07:00,2026-09-10 19:15:07,best-series,สิงสาลาตาย Goddess bless you from death,5,0.6
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-series,เสน่หาวาโย,1,44.8
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-series,ด้วงกับเธอ Duang With You Series,2,37.4
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.8
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T20:11:43.294773+07:00,2026-09-10 20:11:43,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.5
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-series,เสน่หาวาโย,1,44.8
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-series,ด้วงกับเธอ Duang With You Series,2,37.4
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.8
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T21:11:05.737934+07:00,2026-09-10 21:11:05,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.7
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.8
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-series,เสน่หาวาโย,1,44.8
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-series,ด้วงกับเธอ Duang With You Series,2,37.3
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.9
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T22:11:02.857220+07:00,2026-09-10 22:11:02,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.8
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.2
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-series,เสน่หาวาโย,1,45.2
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-series,ด้วงกับเธอ Duang With You Series,2,37.0
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.8
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-series,เขมจิราต้องรอด,4,1.3
2026-09-10T23:11:25.098894+07:00,2026-09-10 23:11:25,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,ซอนญ่า ศรัณย์ภัทร์ พีเดอร์เซน,1,42.9
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,เบคกี้ - รีเบคก้า แพทรีเซีย อาร์มสตรอง,2,38.7
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,เมเบิ้ล - สิริวลี สิริวิบูลย์,3,9.1
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,ฝ้าย - พีรญา มะลิซ้อน,4,5.4
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,จินนี่ - ณัฐณิชา ประทีปนาฏศิริ,5,2.3
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-actress,หลิงหลิง - ศิริลักษณ์ คอง,6,1.6
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-series,เสน่หาวาโย,1,45.2
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-series,ด้วงกับเธอ Duang With You Series,2,36.9
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-series,คุณแฟนบ้านนอก Hometown Romance,3,15.9
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-series,เขมจิราต้องรอด,4,1.3
2026-09-11T00:10:59.830670+07:00,2026-09-11 00:10:59,best-series,สิงสาลาตาย Goddess bless you from death,5,0.7
